#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0038c;Tengris are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0038d;The [offmap_china.GetShortName] Tengri community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0038e;The majority of the [offmap_china.GetName] is Tengri.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0039a;The [offmap_china.GetShortName] Zunist community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0039b;Zunists are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0039c;Zunists are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0039d;The [offmap_china.GetShortName] Zunist community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0039e;The majority of the [offmap_china.GetName] is Zunist.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0040a;The [offmap_china.GetShortName] Bon community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0040b;The Bon are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0040c;The Bon are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0040d;The [offmap_china.GetShortName] Bon community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0040e;The majority of the [offmap_china.GetName] is Bon.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0041a;The [offmap_china.GetShortName] African community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0041b;Africans are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0041c;Africans are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0041d;The [offmap_china.GetShortName] African community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0041e;The majority of the [offmap_china.GetName] is African.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0042a;The [offmap_china.GetShortName] Nahuatl community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0042b;Nahuatls are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0042c;Nahuatls are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0042d;The [offmap_china.GetShortName] Nahuatl community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0042e;The majority of the [offmap_china.GetName] is Nahuatl.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0043a;The [offmap_china.GetShortName] Hellenic community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0043b;Hellenics are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0043c;Hellenics are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0043d;The [offmap_china.GetShortName] Hellenic community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0043e;The majority of the [offmap_china.GetName] is Hellenic.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0044a;The [offmap_china.GetShortName] Promethean community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0044b;Prometheans are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0044c;Prometheans are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0044d;The [offmap_china.GetShortName] Promethean community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0044e;The majority of the [offmap_china.GetName] is Promethean.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0045a;The [offmap_china.GetShortName] Druidic community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0045b;Druidics are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0045c;Druidics are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0045d;The [offmap_china.GetShortName] Druidic community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0045e;The majority of the [offmap_china.GetName] is Druidic.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0046a;The [offmap_china.GetShortName] Britannic community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0046b;Britannics are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0046c;Britannics are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0046d;The [offmap_china.GetShortName] Britannic community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0046e;The majority of the [offmap_china.GetName] is Britannic.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0047a;The [offmap_china.GetShortName] Kemetic community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0047b;Kemetics are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0047c;Kemetics are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0047d;The [offmap_china.GetShortName] Kemetic community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0047e;The majority of the [offmap_china.GetName] is Kemetic.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0048a;The [offmap_china.GetShortName] Atenic community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0048b;Atenics are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0048c;Atenics are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0048d;The [offmap_china.GetShortName] Atenic community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0048e;The majority of the [offmap_china.GetName] is Atenic.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0050a;The [offmap_china.GetShortName] Emperor follows the [offmap_china.Ruler.Religion.GetName] faith, which is indigenous to China.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0050b;The Emperor is [offmap_china.Ruler.Religion.GetName], & will try to spread their religion in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0050c;The Emperor is [offmap_china.Ruler.Religion.GetName], & will not try to spread their religion in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0051a;The [offmap_china.GetName] is dealing with the aftermath of the Great Anti-Buddhist Persection. Buddhists, Jains, Mazdans, & Christians are being persecuted.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0051b;The [offmap_china.GetName] is dealing with the aftermath of the Great Anti-Buddhist Persection. Buddhists, Jains, & Christians are being persecuted.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0051c;The [offmap_china.GetName] is dealing with the aftermath of the Great Anti-Buddhist Persection. Buddhists, Jains, & Mazdans are being persecuted.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0051d;The [offmap_china.GetName] is dealing with the aftermath of a Great Persection. Mazdans & Christians are being persecuted.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0051e;[KCCGet1stCurrentPersecution]s are currently suffering persecution at the hands of [offmap_china.GetShortName] China.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0051f;[KCCGet1stCurrentPersecution]s & [KCCGet2ndCurrentPersecution]s are currently suffering persecution at the hands of [offmap_china.GetShortName] China.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
kcc_reset_religion_decision;Reset Religions in China;;;;;;;;;;;;;x
kcc_reset_religion_decision_desc;Reset religions in the [offmap_china.GetName] to a historically accurate state. §RWARNING: This CANNOT be Undone§!;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#Christian Immersion
EVTDESC_kccpnews.0052a;The [offmap_china.GetShortName] Adoptionist community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0052b;Adoptionists are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0052c;Adoptionists are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0052d;The [offmap_china.GetShortName] Adoptionist community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0052e;The majority of the [offmap_china.GetName] is Adoptionist.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0053a;The [offmap_china.GetShortName] Free Spirits community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0053b;Free Spirits are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0053c;Free Spirits are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0053d;The [offmap_china.GetShortName] Free Spirits community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0053e;The majority of the [offmap_china.GetName] is Free Spirits.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0054a;The [offmap_china.GetShortName] Barlaamite community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0054b;Barlaamites are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0054c;Barlaamites are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0054d;The [offmap_china.GetShortName] Barlaamite community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0054e;The majority of the [offmap_china.GetName] is Barlaamite.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0055a;The [offmap_china.GetShortName] Judaizer community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0055b;Judaizers are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0055c;Judaizers are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0055d;The [offmap_china.GetShortName] Judaizer community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0055e;The majority of the [offmap_china.GetName] is Judaizer.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0056a;The [offmap_china.GetShortName] Mandean community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0056b;Mandeans are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0056c;Mandeans are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0056d;The [offmap_china.GetShortName] Mandean community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0056e;The majority of the [offmap_china.GetName] is Mandean.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0057a;The [offmap_china.GetShortName] Chaldean community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0057b;Chaldeans are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0057c;Chaldeans are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0057d;The [offmap_china.GetShortName] Chaldean community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0057e;The majority of the [offmap_china.GetName] is Chaldean.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0058a;The [offmap_china.GetShortName] Apollinarian community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0058b;Apollinarians are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0058c;Apollinarians are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0058d;The [offmap_china.GetShortName] Apollinarian community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0058e;The majority of the [offmap_china.GetName] is Apollinarian.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0059a;The [offmap_china.GetShortName] Yarsan community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0059b;Yarsans are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0059c;Yarsans are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0059d;The [offmap_china.GetShortName] Yarsan community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0059e;The majority of the [offmap_china.GetName] is Yarsan.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#Last Vanilla Religions
EVTDESC_kccpnews.0060a;The [offmap_china.GetShortName] Yazidi community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0060b;Yazidis are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0060c;Yazidis are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0060d;The [offmap_china.GetShortName] Yazidi community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0060e;The majority of the [offmap_china.GetName] is Yazidi.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0061a;The [offmap_china.GetShortName] Druze community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0061b;Druze are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0061c;Druze are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0061d;The [offmap_china.GetShortName] Druze community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0061e;The majority of the [offmap_china.GetName] is Druze.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0062a;The [offmap_china.GetShortName] Khurmaztan community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0062b;Khurmaztans are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0062c;Khurmaztans are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0062d;The [offmap_china.GetShortName] Khurmaztan community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0062e;The majority of the [offmap_china.GetName] is Khurmaztan.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0063a;The [offmap_china.GetShortName] Jewish community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0063b;Jews are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0063c;Jews are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0063d;The [offmap_china.GetShortName] Jewish community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0063e;The majority of the [offmap_china.GetName] is Jewish.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0064a;The [offmap_china.GetShortName] Samaritan community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0064b;Samaritans are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0064c;Samaritans are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0064d;The [offmap_china.GetShortName] Samaritan community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0064e;The majority of the [offmap_china.GetName] is Samaritan.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0065a;The [offmap_china.GetShortName] Karaite community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0065b;Karaites are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0065c;Karaites are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0065d;The [offmap_china.GetShortName] Karaite community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0065e;The majority of the [offmap_china.GetName] is Karaite.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0066a;The [offmap_china.GetShortName] Hindu community is just starting out.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0066b;Hindus are a tiny minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0066c;Hindus are a sizeable minority in the [offmap_china.GetName].;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0066d;The [offmap_china.GetShortName] Hindu community is very large & influential.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_kccpnews.0066e;The majority of the [offmap_china.GetName] is Hindu.;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
